,engineTransmission_battery_value,engineTransmission_engineoilLevelDipstick_value,engineTransmission_engineOil,engineTransmission_engineOil_cc_value_0,engineTransmission_engine_value,engineTransmission_coolant_value,engineTransmission_engineMounting_value,engineTransmission_engineSound_value,engineTransmission_engineSound_cc_value_0,engineTransmission_exhaustSmoke_value,engineTransmission_engineBlowByBackCompression_value,engineTransmission_engineBlowByBackCompression_cc_value_0,engineTransmission_clutch_value,engineTransmission_gearShifting_value,fuel_type,odometer_reading,rating_engineTransmission,how_old
14561,1,1,0,6,1,1,1,1,4,1,1,1,1,1,3,-1.4788582207733745,2,-1.2313533217634163
14562,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-1.3656479085008713,2,-1.8928100533387389
14563,1,1,0,0,1,0,1,1,4,1,1,1,1,1,3,0.3391360156328583,3,0.4663856226132446
14564,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,-0.9901763061433697,1,-1.6502759184277873
14565,1,1,1,5,0,1,1,0,3,0,1,1,1,1,3,-0.6972066653928417,4,-0.4817023593113843
14566,1,1,0,5,0,0,1,0,0,1,1,1,0,1,4,0.877301999510799,3,1.8774933166405992
14567,1,1,0,0,1,0,1,0,4,1,1,1,0,0,3,0.7456581229808538,5,-0.34941101299631977
14568,1,1,0,0,1,0,1,0,4,1,1,1,1,1,3,0.7238030154737706,4,1.6129106240104703
14569,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,2.8845289622675008,9,3.0240183180378244
14570,0,1,0,6,0,0,0,0,0,0,0,0,0,0,4,0.19299334958255837,5,0.3340942762981801
14571,1,1,0,5,1,0,1,1,4,1,1,3,1,1,0,-0.7126249946615374,3,-0.4817023593113843
14572,1,1,0,5,0,0,0,0,0,1,1,1,0,1,4,0.6629423149207776,3,0.4443370648940672
14573,1,1,0,0,1,0,1,0,0,0,1,1,0,0,3,0.16639085081659802,4,1.2160365850652768
14574,1,1,0,0,1,0,1,0,4,1,1,1,0,1,3,-0.9654984254553325,3,-1.099061975448352
14575,0,1,0,5,0,0,0,0,3,0,1,1,0,0,3,0.13903988946477866,5,0.7089197575241962
14576,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.21945230451637843,9,2.0097846629556635
14577,0,1,1,5,1,0,1,0,3,1,1,1,1,1,0,-0.6499679839024828,4,-0.21711966668125526
14578,1,1,0,5,1,1,1,0,4,1,1,1,0,1,0,1.1410602147675153,5,-0.3714595707154972
14579,0,1,0,6,0,1,0,0,6,1,1,1,0,0,0,-0.34953510193867493,4,-0.5698965901880939
14580,0,1,0,5,1,1,0,0,0,0,1,1,0,1,3,-0.09770951876508235,5,1.3483279313803411
14581,0,1,0,5,1,0,0,0,0,1,1,1,0,1,0,0.2953188773921406,3,0.1797543722639382
14582,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.4669255886902508,1,-1.6723244761469647
14583,0,0,0,6,0,1,0,0,4,0,1,1,0,0,3,-0.48079405485303556,3,1.5688135085721153
14584,1,1,0,6,1,1,0,0,4,1,1,1,0,1,3,0.06586163321307742,6,0.7750654306817284
14585,0,1,0,5,1,1,0,0,3,1,1,1,0,1,4,0.08341842701279883,3,0.2899971608598253
14586,1,1,0,5,1,1,1,0,0,1,1,1,1,1,3,2.6466889371268163,3,1.3042308159419864
14587,0,1,1,5,1,1,1,1,4,1,1,1,0,1,3,-1.3985802622786678,1,-0.4596538015922068
14588,0,1,0,5,0,1,0,1,4,0,1,1,0,0,4,-0.6258888732831328,3,-0.5698965901880939
14589,0,1,0,5,0,0,0,0,0,1,0,0,0,0,4,-0.15833498821966244,5,0.22385148770229304
14590,0,1,0,0,1,1,0,0,4,0,1,1,1,1,3,-0.20371320556802888,3,0.11360869910640596
14591,1,1,0,5,0,1,1,0,4,1,1,1,1,1,3,-0.11150261499019846,3,-0.08482832036619077
14592,1,1,0,6,1,1,1,0,0,1,1,1,0,1,0,0.07721687987282416,3,-0.2612167821196101
14593,1,1,0,5,1,1,0,0,3,1,1,1,1,1,3,0.7808572491615376,3,1.546764950852938
14594,1,1,0,5,0,1,1,0,4,0,1,3,0,0,0,0.5431883011833355,4,-0.04073120492783594
14595,0,1,0,5,0,0,0,0,0,1,0,0,0,1,4,-0.14700112620522593,5,-0.08482832036619077
14596,0,1,0,0,1,1,1,0,4,1,1,1,0,1,4,0.13234649548266805,4,0.642774084366664
14597,0,1,0,3,0,0,0,0,4,0,1,1,0,0,4,-0.12388432462483756,5,0.6868711998050188
14598,1,1,0,5,0,1,0,0,4,1,1,1,1,1,4,0.43744123012411207,5,0.11360869910640596
14599,1,1,1,5,1,1,0,0,3,1,1,1,1,1,3,-0.16693161563438594,3,0.04746302594887372
14600,1,1,0,5,1,0,1,1,4,1,1,1,1,1,0,1.2654760811825936,3,-0.4376052438730294
14601,1,1,0,0,0,1,0,1,4,1,1,1,0,1,0,1.5513246350448058,1,0.20180292998311564
14602,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-1.4980402476166756,1,-1.9369071687770936
14603,0,1,1,5,1,1,0,0,4,1,0,0,0,0,3,-1.1539185352840116,6,1.2380851427844541
14604,1,1,0,5,1,1,1,0,6,1,1,1,0,0,0,1.0092666457203983,4,0.642774084366664
14605,1,1,1,5,1,1,1,1,4,1,1,3,1,1,0,0.14718743932798675,1,-0.1068768780853682
14606,1,1,0,5,1,1,1,0,3,1,1,1,0,1,4,-0.44959385734536983,4,-0.7683336096606906
14607,1,1,0,0,0,1,1,0,4,0,1,1,1,1,4,-0.7815477064964973,2,-0.5257994747497391
14608,1,1,1,5,1,1,1,0,4,1,1,3,1,1,0,0.021360186322431515,3,-0.5257994747497391
14609,1,1,0,5,0,1,1,0,4,1,1,3,0,1,0,0.6093523937732723,4,-0.3935081284346746
14610,1,1,0,5,1,1,1,1,4,1,1,1,1,1,3,0.049181609871076545,3,-0.680139378783981
14611,1,1,0,0,1,1,0,0,4,1,1,1,1,1,0,-0.10277767970361339,4,-0.1068768780853682
14612,0,1,0,5,1,1,1,0,3,1,1,1,0,1,3,-0.5218739584940403,3,0.8191625461200832
14613,1,1,0,3,1,0,1,1,4,1,1,1,1,1,0,0.5907905216439687,3,0.13565725682558338
14614,1,1,0,0,1,0,0,0,4,1,1,1,1,1,0,-0.0837453453774842,3,-0.9226735136949326
14615,0,1,0,6,1,1,0,0,6,1,1,3,0,1,0,-0.11381215668370627,3,0.20180292998311564
14616,1,1,0,5,0,1,1,0,4,1,1,2,0,1,3,1.8822306365757306,3,0.2899971608598253
14617,1,1,1,5,0,1,1,1,4,1,1,1,0,1,4,-0.9215315946974431,3,-0.9888191868524648
14618,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.2881927231871184,2,-0.23916822440043267
14619,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.6932291213651338,3,-1.2974989949209486
14620,1,1,0,0,1,1,1,0,4,1,1,1,1,1,3,0.5052947096935592,3,-0.23916822440043267
14621,1,1,1,5,1,0,1,0,4,0,1,1,0,1,4,-0.07097871212726045,3,1.2160365850652768
14622,1,1,0,5,1,1,1,0,4,0,1,1,1,1,3,-0.1795913256580584,3,1.6129106240104703
14623,1,1,0,5,1,0,1,0,1,1,1,1,0,1,3,-0.8460865660428545,3,1.7231534126063572
14624,1,1,0,0,0,1,1,0,3,1,1,1,1,1,4,0.32656184419042683,3,-1.1211105331675293
14625,1,1,0,0,0,1,1,0,0,0,1,1,0,1,3,-0.11518077398356276,5,0.4663856226132446
14626,0,1,0,6,0,0,0,0,4,0,1,1,0,1,3,-0.7183988488953069,4,1.7452019703255348
14627,1,0,0,5,0,0,1,0,6,1,1,1,1,1,4,0.2309297103629552,4,0.9955510078735026
14628,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,0.3873370061621787,9,0.4222885071748898
14629,1,1,0,5,0,1,1,0,4,0,1,1,1,1,0,-0.13684341968285363,4,-0.9006249559757551
14630,1,1,1,5,1,1,0,0,4,0,0,0,1,1,3,-1.0167574202640197,4,-1.1872562063250616
14631,0,1,0,0,1,1,0,0,4,1,1,1,1,1,3,-0.4286369049413175,3,1.0616966810310349
14632,1,1,1,5,1,1,0,0,4,0,1,1,0,1,0,0.8122285238316854,4,-0.7021879365031584
14633,0,1,0,6,0,1,0,0,6,1,1,1,0,1,0,0.11414816232363889,6,0.3561428340173575
14634,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-1.0846536691240873,1,-1.4297903412360131
14635,0,1,0,0,1,0,1,1,4,1,1,1,1,1,0,-0.48684590947583845,3,-0.5698965901880939
14636,1,1,0,6,0,0,0,0,0,1,1,1,0,0,3,-1.463953122992125,3,-0.6360422633456262
14637,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.7688666118275146,1,-1.1652076486058842
14638,1,1,1,5,0,1,0,0,0,0,1,1,0,1,0,1.1212152639195963,4,0.642774084366664
14639,0,1,0,5,1,0,0,0,4,1,1,1,0,1,0,0.5131214898771135,3,0.003365910510518889
14640,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.4301653834019181,1,-1.8707614956195615
14641,1,1,0,6,1,1,1,0,4,1,1,1,0,1,4,1.66211848239725,4,1.3262793736611638
14642,1,1,0,0,0,0,1,0,0,0,1,3,1,1,4,0.6970080549000178,4,0.7750654306817284
14643,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.15936145119455478,9,2.5169014904967444
14644,1,1,0,0,0,1,1,0,3,1,1,1,1,1,0,-0.8092835914639014,4,-0.94472207141411
14645,1,1,0,0,0,0,1,1,4,1,1,1,1,1,3,-0.30862627546015226,3,-0.5037509170305616
14646,1,1,0,5,1,1,0,0,1,1,1,1,0,1,0,-0.4179873515768092,4,-0.4596538015922068
14647,1,1,0,5,0,0,1,0,3,1,1,1,0,1,4,-0.03396189109520469,4,0.20180292998311564
14648,0,1,1,5,1,1,1,0,4,1,1,1,0,1,3,0.848903190538777,3,0.37819139173653493
14649,0,1,0,6,0,0,0,0,4,1,1,1,0,1,4,1.0623219507351471,3,0.22385148770229304
14650,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.6400821290841123,9,1.9436389897981314
14651,1,1,0,6,0,0,0,0,6,0,1,3,0,0,0,1.4240218415128427,4,-1.209304764044239
14652,1,0,0,5,0,0,1,0,4,1,1,1,0,0,4,0.5468664601766998,6,1.0396481233118575
14653,1,1,0,5,1,1,0,0,0,1,1,1,1,0,0,0.8150085277220188,4,0.11360869910640596
14654,1,1,0,5,1,0,1,0,0,0,1,1,0,1,4,-0.055795613956977616,4,0.4443370648940672
14655,0,1,0,6,0,0,0,0,6,0,1,1,0,0,0,1.1692665619317448,5,0.3561428340173575
14656,1,1,1,5,1,1,0,0,6,0,1,1,1,1,0,-1.1527423797919474,3,-0.9226735136949326
14657,1,1,0,6,1,0,0,0,1,1,1,1,1,1,4,0.6575106150119723,4,-0.1068768780853682
14658,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,1.4797074579007534,9,2.0097846629556635
14659,1,1,0,5,1,0,1,0,4,1,1,1,1,1,3,-0.26906468163617586,3,1.7452019703255348
14660,1,1,0,0,0,1,0,0,4,1,1,1,0,1,3,-1.0668188749353327,4,-0.6139937056264487
14661,1,1,0,6,0,1,1,0,0,0,1,1,0,1,3,0.07557026218393433,6,1.7231534126063572
14662,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.2446963546260548,2,-1.0329163022908197
14663,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-0.8988638706685701,3,-0.34941101299631977
14664,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3,1.6049573254829317,5,1.2380851427844541
14665,1,1,1,5,1,1,1,0,4,1,1,1,0,1,0,0.21730769130032118,3,0.5986769689283091
14666,0,1,0,6,0,0,1,0,1,1,1,1,0,1,3,-0.6459690552294647,3,1.282182258222809
14667,1,1,0,5,0,0,0,0,3,0,1,1,1,1,3,-0.028850960866053144,3,0.9294053347159703
14668,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.12407678643262988,1,0.1797543722639382
14669,1,1,1,5,1,1,1,1,4,0,1,1,1,1,3,-0.7817187836589794,9,2.847629856284405
14670,1,1,1,5,1,1,1,0,2,1,1,1,1,1,0,-0.38903254182672053,3,-0.8785763982565777
14671,0,1,0,3,1,0,0,0,4,1,0,0,0,0,3,0.2416006483727737,5,1.2601337005036315
14672,1,1,0,3,0,1,0,0,4,1,1,1,0,1,3,2.3875070359664954,3,-0.6360422633456262
14673,1,1,0,0,0,1,1,0,4,1,1,1,1,1,4,-0.36583020166509117,3,-0.4376052438730294
14674,1,1,1,5,0,1,1,1,4,1,1,3,1,1,0,-0.2837345483190125,3,0.2899971608598253
14675,0,1,0,6,0,0,0,0,0,0,1,3,0,0,3,-0.6952820473149185,9,3.0240183180378244
14676,1,1,0,3,1,0,1,0,1,1,1,1,0,1,0,-0.4100108788760832,4,-0.5257994747497391
14677,1,1,0,0,1,1,1,0,3,1,1,1,1,1,0,-0.4480541628830313,3,-1.1211105331675293
14678,1,1,0,5,1,0,0,0,4,1,1,1,0,1,0,-0.20760521101449575,3,-0.5919451479072714
14679,1,1,0,0,1,1,1,0,6,1,1,1,1,1,0,1.2213167886169118,5,-0.8785763982565777
14680,1,1,0,5,1,0,1,1,4,0,1,1,0,1,4,-0.17261993128691444,3,0.5104827380515995
14681,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-1.6332553599134338,9,2.7373870676885184
14682,1,1,0,0,1,0,1,0,3,0,1,1,0,0,4,0.3986280988859947,3,0.6648226420858414
14683,1,1,0,5,0,0,0,0,6,0,1,1,0,0,0,0.47743051685429366,7,0.13565725682558338
14684,1,1,0,0,1,1,1,0,0,1,1,1,1,1,3,-0.8616332031834117,4,-1.694373033866142
14685,1,1,0,0,1,1,1,1,4,1,1,1,0,1,3,-0.3797516057620688,3,0.1797543722639382
14686,1,1,0,0,1,0,1,1,4,1,1,1,1,1,3,-1.0072412531009551,4,-1.2974989949209486
14687,1,1,0,5,1,1,1,0,4,1,1,1,0,1,0,2.2019524686093908,3,0.20180292998311564
14688,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.0934855276372237,1,-1.099061975448352
14689,1,1,0,0,1,1,1,0,3,0,1,1,1,1,0,-0.007295238393313563,3,-1.1872562063250616
14690,1,1,1,5,1,1,1,0,4,1,1,3,1,1,0,-0.27849531021799945,3,-0.5478480324689164
14691,1,1,0,0,1,0,1,0,0,1,1,1,0,1,3,0.3109082838233183,4,0.6868711998050188
14692,1,1,1,5,1,1,1,1,4,1,0,0,1,1,3,-1.3301280126405335,2,-1.1211105331675293
14693,1,1,0,5,0,1,1,0,4,1,1,1,0,1,4,0.4828194474724785,5,0.9514538924351478
14694,0,1,0,6,0,0,0,0,6,0,0,0,0,0,0,1.50849119048836,5,-0.23916822440043267
14695,1,1,0,0,0,0,0,0,4,1,1,1,0,1,4,1.240434661524282,3,1.9656875475173088
14696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0.16510777209798255,5,1.3703764890995187
14697,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,2.664010499828125,5,-0.5257994747497391
14698,1,1,0,0,0,1,1,1,4,1,1,1,1,1,4,-0.5345336685177127,4,-0.5478480324689164
14699,1,1,1,5,1,1,1,1,4,1,1,3,1,1,3,-1.6007720836871526,1,-1.62822736070861
14700,0,1,0,0,0,0,0,0,4,0,0,0,0,1,3,0.483439602186476,5,1.502667835414583
14701,1,1,0,0,1,0,1,0,4,1,1,1,0,1,0,0.29623841714048166,4,-0.4376052438730294
14702,1,1,0,5,1,0,1,1,4,1,1,1,0,1,4,-0.11231523151198824,3,-0.8344792828182229
14703,1,1,1,5,1,1,1,0,3,1,1,1,1,1,3,-0.11391907991025756,3,-1.4518388989551905
14704,1,1,0,3,0,1,0,0,1,0,1,1,0,1,4,1.9390924084557053,5,0.5545798534899543
14705,1,1,1,5,0,0,0,0,4,0,1,1,0,1,4,-0.2755869984558044,5,0.9735024501543251
14706,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.0678351692666526,1,-1.0329163022908197
14707,1,1,0,0,1,1,0,1,4,1,1,1,1,1,3,-0.6744747874280379,1,-1.7164215915853196
14708,1,1,1,5,1,1,1,0,4,1,1,1,1,1,0,-0.6336087302401359,3,-1.4077417835168358
14709,1,1,0,5,1,1,1,0,4,1,1,1,0,1,3,-0.3805856069291688,5,1.3042308159419864
14710,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.1980136739137626,1,-0.6580908210648035
14711,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.3557254330769117,1,-1.5400331298319
14712,1,1,0,0,1,1,1,1,4,1,1,1,0,1,0,-0.7058032928075652,3,-1.6723244761469647
14713,1,1,0,0,1,0,1,0,2,1,1,3,0,1,0,0.06064377975737458,4,-0.9006249559757551
14714,1,1,1,5,1,1,1,0,4,1,1,3,1,1,0,1.1437119107859872,3,0.3120457185790027
14715,1,1,0,0,1,1,1,1,4,1,1,1,0,1,3,-1.125049264115164,3,0.7309683152433736
14716,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,0.3044715055849308,9,0.4443370648940672
14717,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.5092458017592505,1,-1.2534018794825939
14718,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.1701922503651174,1,-0.7462850519415133
14719,1,1,1,5,1,1,1,0,0,1,1,1,0,1,0,-0.4791902064547663,4,-1.209304764044239
14720,0,1,1,5,1,1,1,1,4,1,1,1,1,1,4,0.6447225971164382,9,1.8113476434830669
14721,1,1,0,6,1,1,1,0,3,1,1,4,1,1,0,-0.07715887462192488,3,-0.415556686153852
14722,0,1,0,6,1,0,0,0,6,1,1,1,1,1,0,0.0652628631443902,3,-0.6580908210648035
14723,1,1,0,5,1,1,1,0,3,1,1,3,1,1,0,-0.11744754638645005,3,-0.5257994747497391
14724,1,1,0,0,1,1,1,1,4,0,1,1,1,1,0,-1.3462948044950882,3,-1.4959360143935454
14725,1,1,0,6,1,1,1,0,3,1,1,1,0,1,4,-0.8794466127268563,3,-1.5179845721127228
14726,1,1,0,5,0,0,0,0,4,1,1,1,0,1,4,0.21228229965241066,3,0.4663856226132446
14727,1,1,1,5,1,1,1,0,0,0,1,3,1,1,0,0.3088767425188439,3,-0.5257994747497391
14728,1,1,0,0,1,1,1,1,4,0,1,1,1,1,0,-1.319777844310369,3,-1.6723244761469647
14729,1,1,0,5,0,0,0,0,4,0,1,1,0,0,3,-0.08836442876449982,4,0.09156014138722855
14730,1,1,0,0,0,0,1,0,4,1,1,1,1,0,4,0.3994193307624742,5,0.37819139173653493
14731,1,1,0,5,0,0,0,0,3,0,1,1,1,1,0,0.021766494583326405,4,-0.1289254358045456
14732,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,-0.3362124679103845,4,0.6207255266474865
14733,1,1,0,6,0,0,0,0,3,0,0,0,0,0,4,0.7734581618841885,5,1.5688135085721153
14734,1,1,0,0,0,0,1,0,2,1,1,3,0,1,0,0.5454764582315331,4,-0.3935081284346746
14735,1,1,0,6,1,1,0,0,3,1,1,1,0,1,3,1.8611881455904373,2,1.3042308159419864
14736,1,1,0,6,0,1,1,0,4,1,1,1,0,1,4,-0.43911538114334364,4,-0.415556686153852
14737,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,0.9727630561757886,3,0.7750654306817284
14738,1,1,1,5,0,1,1,0,4,1,1,1,1,1,4,-0.33150784594212784,5,0.8191625461200832
14739,1,1,0,5,1,1,1,1,4,1,1,1,1,1,3,0.4134262734406929,4,-0.2612167821196101
14740,1,1,0,0,1,0,0,0,4,1,1,1,0,1,3,0.14387281930489684,5,1.3042308159419864
14741,0,1,0,6,0,0,0,0,4,0,1,2,0,1,0,0.43151768337317076,5,0.1577058145447608
14742,1,1,0,0,1,0,1,0,3,0,1,1,1,1,4,-0.22708662289214035,3,-0.2832653398387875
14743,1,1,0,5,0,0,0,0,4,0,0,0,0,1,3,-1.6056477828178914,5,2.450755817339212
14744,1,1,0,0,1,0,0,0,6,1,1,1,1,1,0,-0.6889521923030822,3,-0.94472207141411
14745,0,1,0,6,0,0,0,0,0,0,0,0,0,1,4,-0.013176015853634381,5,1.0837452387502122
14746,0,1,0,6,1,1,0,0,0,1,1,1,0,1,3,-0.012085398942811248,3,0.1797543722639382
14747,1,1,0,5,0,0,1,0,6,1,1,1,1,1,3,0.1613654591686875,9,1.7892990857638895
14748,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-1.3642792912010147,2,-1.473887456674368
14749,1,1,0,5,1,1,0,0,3,1,1,2,0,1,0,0.5853802063804736,4,-0.5037509170305616
14750,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.11719093064272695,3,-1.1872562063250616
14751,1,1,0,0,1,0,1,0,3,1,1,1,1,1,0,0.27429777105215747,3,-0.30531389755796495
14752,1,1,0,5,1,1,1,0,5,1,1,3,0,1,0,1.523267980397748,3,-0.9226735136949326
14753,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0.6906354305975612,5,-0.5257994747497391
14754,0,1,0,5,0,0,0,0,6,1,1,1,0,1,0,0.04338637099199676,3,-0.21711966668125526
14755,1,1,0,5,1,1,0,0,3,1,1,1,1,0,0,0.3918919356132636,3,-0.23916822440043267
14756,1,1,0,0,1,1,0,0,4,0,1,1,1,1,0,0.7433058119967254,3,-0.680139378783981
14757,1,1,0,0,1,0,1,0,4,1,1,1,1,1,3,-1.0692781091460122,3,0.1797543722639382
14758,1,1,0,0,1,0,1,0,3,0,1,1,0,1,0,0.3505981855191563,4,-0.3935081284346746
14759,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.14751435769267213,3,-1.209304764044239
14760,1,1,0,6,0,1,0,0,4,0,1,1,0,1,0,0.15509975809278204,3,0.5986769689283091
14761,1,1,0,0,1,1,1,0,2,1,1,1,1,1,0,0.49430300200408683,3,-0.30531389755796495
14762,1,1,0,5,0,0,1,0,4,1,1,1,0,1,3,-0.801371272699106,5,1.282182258222809
14763,1,1,0,0,0,0,0,0,4,1,1,1,0,0,4,-1.153875765993391,5,-0.8565278405374003
14764,1,1,0,5,1,1,1,0,4,1,1,4,1,1,0,0.7266471733000348,3,-0.3935081284346746
14765,1,1,0,0,1,0,1,0,3,1,1,1,1,1,0,-0.30460596214182384,3,-0.680139378783981
14766,1,1,0,0,0,0,0,0,6,1,1,4,1,0,0,0.4564094105143105,4,0.025414468229696306
14767,1,1,0,5,1,1,0,0,3,1,1,1,1,1,0,-0.164942843620532,2,-1.2974989949209486
14768,0,1,0,5,0,0,0,0,4,1,1,1,0,0,3,-0.8603715091101065,5,-0.6360422633456262
14769,1,1,0,6,0,1,1,0,0,1,1,1,0,1,4,-0.22285246312070936,4,0.1577058145447608
14770,1,1,0,5,0,1,0,0,6,0,1,1,0,1,0,0.462012187585598,4,-0.5698965901880939
14771,1,1,0,5,1,0,1,0,5,1,1,1,0,0,0,0.11237323676288752,4,0.20180292998311564
14772,1,1,0,0,1,1,1,1,4,1,1,1,0,1,3,-0.41223488198834995,2,-1.1652076486058842
14773,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.685274033309718,3,-0.6360422633456262
14774,1,1,1,5,1,1,1,0,0,1,1,1,0,1,3,-0.4469421613268979,4,1.4585707199762283
14775,1,1,1,5,1,1,0,1,4,1,1,1,1,1,0,-0.8675353652890428,2,-0.8124307250990455
14776,0,1,0,5,1,0,1,0,3,1,1,1,0,1,3,1.0120038803201112,4,0.3561428340173575
14777,1,1,0,6,0,0,0,0,0,1,1,1,0,1,4,0.11647908866245696,5,0.4222885071748898
14778,1,1,0,5,1,0,0,0,4,1,1,1,0,1,4,1.0834713649469918,4,1.0616966810310349
14779,1,1,0,6,1,1,0,0,3,1,1,1,0,1,3,-0.7164528461720735,3,-0.8344792828182229
14780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.9214032868255815,4,0.2679486031406479
14781,1,1,0,1,1,1,1,0,6,1,1,1,0,1,0,0.7179222380134497,4,0.04746302594887372
14782,1,1,1,5,1,1,1,1,4,1,1,3,1,1,0,-0.040505592560143494,3,-0.04073120492783594
14783,1,1,0,5,0,0,0,0,4,1,1,1,0,0,4,-0.09931336716335168,5,-0.08482832036619077
14784,1,1,0,3,1,1,1,0,4,0,1,1,1,1,3,0.614805478327388,4,0.7750654306817284
14785,0,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.6466747485247032,9,3.0460668757570017
14786,1,1,0,5,0,0,0,0,0,0,1,1,0,1,3,0.4229638252490677,5,1.2160365850652768
14787,1,1,0,3,1,0,0,0,0,1,1,1,1,1,3,0.41047519238787733,3,1.4585707199762283
14788,0,1,0,0,0,0,0,0,4,1,1,1,0,1,4,2.2634547085216914,4,0.9294053347159703
14789,1,1,0,0,1,0,1,1,4,1,1,1,0,1,0,1.0786170504615633,4,-0.7903821673798681
14790,1,1,1,5,1,1,1,0,4,1,1,1,1,1,0,-0.6132291632594604,3,0.6207255266474865
14791,1,1,0,5,1,1,0,1,4,1,1,1,0,1,3,-0.6704330894643993,2,-0.5478480324689164
14792,1,1,0,5,1,1,0,0,3,1,1,1,0,1,0,-0.38777084775341536,4,-0.94472207141411
14793,1,1,0,5,1,1,0,0,0,1,1,1,0,1,3,-0.19509519350799512,3,1.1057937964693896
14794,0,1,0,5,0,1,0,0,0,1,1,1,1,1,4,0.8840381627835301,3,-0.1068768780853682
14795,1,1,0,5,1,0,0,0,1,0,1,1,1,1,0,1.0201086608926988,4,0.1797543722639382
14796,1,1,1,5,1,1,1,1,4,1,1,1,0,1,4,-0.7342876403608282,3,-1.5620816875510777
14797,1,1,0,0,1,1,0,0,0,0,1,3,0,1,0,0.5595475548456825,4,0.7971139884009059
14798,1,1,0,5,1,1,1,0,1,1,1,1,1,1,0,-0.31080750928179857,4,0.5986769689283091
14799,1,1,0,0,1,1,1,0,3,1,1,1,1,1,3,-0.588529897926113,5,-1.0329163022908197
14800,1,1,0,3,1,1,1,1,4,1,1,1,0,1,3,-0.8508767265923523,2,0.3561428340173575
14801,1,1,0,0,1,1,0,0,0,1,1,1,1,1,3,-0.25567789367195465,3,0.1577058145447608
14802,0,1,0,5,1,1,1,0,4,1,1,1,0,1,0,0.7465562780838846,4,0.642774084366664
14803,1,1,0,6,0,0,0,0,4,1,1,1,0,0,3,-1.4812533010481235,5,-1.5179845721127228
14804,1,1,0,5,1,0,1,0,4,1,1,1,1,1,4,-1.5630709540051686,3,1.5688135085721153
14805,1,1,0,5,1,1,0,0,4,1,1,1,0,1,3,0.8790341557809299,5,1.6790562971680025
14806,1,1,0,5,1,0,1,0,0,0,0,0,1,1,0,0.8407770253208792,5,-0.21711966668125526
14807,1,1,0,0,1,0,1,1,4,1,1,1,1,1,3,-0.7227613165385994,3,0.9514538924351478
14808,1,1,0,5,1,1,0,0,6,1,1,1,1,1,0,1.7834763445329613,4,0.5325312957707768
14809,1,1,0,0,1,0,0,0,3,1,1,1,1,1,3,-0.33214938530143556,3,-1.1872562063250616
14810,1,1,0,5,1,1,1,0,4,1,1,3,0,1,0,0.260226674438008,3,-0.5698965901880939
14811,0,1,1,5,1,1,1,0,2,1,1,1,1,1,0,-0.6633761565120143,2,0.5325312957707768
14812,0,1,1,5,0,0,0,0,4,1,1,1,0,1,4,1.0209212774144885,3,-0.17302255124290045
14813,0,1,0,0,0,1,1,1,4,1,1,1,0,1,4,-0.25195696538796986,3,0.09156014138722855
14814,1,1,0,5,0,0,0,0,3,0,0,0,0,0,4,1.7292662686714586,5,1.436522162257051
14815,1,1,1,5,1,1,0,0,4,1,1,1,0,0,0,1.0503679340067131,4,-0.3935081284346746
